"TOA5","ies_isis","CR1000","30277","CR1000.Std.18","CPU:ies_isis-pharmaceuticals-rev.CR1","13813","fifteenMin"
"TIMESTAMP","RECORD","draker_core_ver","core_status","core_panel_temp_Avg","core_bat_voltage_Min","draker_amb_ver","amb_temp_Avg","draker_wind_ver","wind_speed_Avg","wind_speed_Max","wind_direction_Avg","draker_srs_ver","srs_irrad_Avg","draker_cts_ver","cts_temp_Avg","draker_shark_100_ver","mtr_comm_code(1)","mtr_comm_code(2)","mtr_comm_code(3)","mtr_sn(1)","mtr_sn(2)","mtr_sn(3)","mtr_fw_ver(1)","mtr_fw_ver(2)","mtr_fw_ver(3)","mtr_map_ver(1)","mtr_map_ver(2)","mtr_map_ver(3)","mtr_config(1)","mtr_config(2)","mtr_config(3)","mtr_ac_voltage_an_Avg(1)","mtr_ac_voltage_an_Avg(2)","mtr_ac_voltage_an_Avg(3)","mtr_ac_voltage_bn_Avg(1)","mtr_ac_voltage_bn_Avg(2)","mtr_ac_voltage_bn_Avg(3)","mtr_ac_voltage_cn_Avg(1)","mtr_ac_voltage_cn_Avg(2)","mtr_ac_voltage_cn_Avg(3)","mtr_ac_voltage_ab_Avg(1)","mtr_ac_voltage_ab_Avg(2)","mtr_ac_voltage_ab_Avg(3)","mtr_ac_voltage_bc_Avg(1)","mtr_ac_voltage_bc_Avg(2)","mtr_ac_voltage_bc_Avg(3)","mtr_ac_voltage_ca_Avg(1)","mtr_ac_voltage_ca_Avg(2)","mtr_ac_voltage_ca_Avg(3)","mtr_ac_current_a_Avg(1)","mtr_ac_current_a_Avg(2)","mtr_ac_current_a_Avg(3)","mtr_ac_current_b_Avg(1)","mtr_ac_current_b_Avg(2)","mtr_ac_current_b_Avg(3)","mtr_ac_current_c_Avg(1)","mtr_ac_current_c_Avg(2)","mtr_ac_current_c_Avg(3)","mtr_ac_power_Avg(1)","mtr_ac_power_Avg(2)","mtr_ac_power_Avg(3)","mtr_ac_power_rcvd_Avg(1)","mtr_ac_power_rcvd_Avg(2)","mtr_ac_power_rcvd_Avg(3)","mtr_ac_power_delv_Avg(1)","mtr_ac_power_delv_Avg(2)","mtr_ac_power_delv_Avg(3)","mtr_ac_vars_Avg(1)","mtr_ac_vars_Avg(2)","mtr_ac_vars_Avg(3)","mtr_ac_va_Avg(1)","mtr_ac_va_Avg(2)","mtr_ac_va_Avg(3)","mtr_ac_pf_Avg(1)","mtr_ac_pf_Avg(2)","mtr_ac_pf_Avg(3)","mtr_ac_freq_Avg(1)","mtr_ac_freq_Avg(2)","mtr_ac_freq_Avg(3)","mtr_ac_current_n_Avg(1)","mtr_ac_current_n_Avg(2)","mtr_ac_current_n_Avg(3)","mtr_ac_energy_rcvd(1)","mtr_ac_energy_rcvd(2)","mtr_ac_energy_rcvd(3)","mtr_ac_energy_delv(1)","mtr_ac_energy_delv(2)","mtr_ac_energy_delv(3)","mtr_ac_energy_net(1)","mtr_ac_energy_net(2)","mtr_ac_energy_net(3)","mtr_ac_energy_total(1)","mtr_ac_energy_total(2)","mtr_ac_energy_total(3)","mtr_ac_var_hrs_pos(1)","mtr_ac_var_hrs_pos(2)","mtr_ac_var_hrs_pos(3)","mtr_ac_var_hrs_neg(1)","mtr_ac_var_hrs_neg(2)","mtr_ac_var_hrs_neg(3)","mtr_ac_var_hrs_net(1)","mtr_ac_var_hrs_net(2)","mtr_ac_var_hrs_net(3)","mtr_ac_var_hrs_total(1)","mtr_ac_var_hrs_total(2)","mtr_ac_var_hrs_total(3)","mtr_ac_va_hrs_total(1)","mtr_ac_va_hrs_total(2)","mtr_ac_va_hrs_total(3)","mtr_ac_voltage_an_min(1)","mtr_ac_voltage_an_min(2)","mtr_ac_voltage_an_min(3)","mtr_ac_voltage_bn_min(1)","mtr_ac_voltage_bn_min(2)","mtr_ac_voltage_bn_min(3)","mtr_ac_voltage_cn_min(1)","mtr_ac_voltage_cn_min(2)","mtr_ac_voltage_cn_min(3)","mtr_ac_voltage_ab_min(1)","mtr_ac_voltage_ab_min(2)","mtr_ac_voltage_ab_min(3)","mtr_ac_voltage_bc_min(1)","mtr_ac_voltage_bc_min(2)","mtr_ac_voltage_bc_min(3)","mtr_ac_voltage_ca_min(1)","mtr_ac_voltage_ca_min(2)","mtr_ac_voltage_ca_min(3)","mtr_ac_current_a_min(1)","mtr_ac_current_a_min(2)","mtr_ac_current_a_min(3)","mtr_ac_current_b_min(1)","mtr_ac_current_b_min(2)","mtr_ac_current_b_min(3)","mtr_ac_current_c_min(1)","mtr_ac_current_c_min(2)","mtr_ac_current_c_min(3)","mtr_ac_power_pos_min(1)","mtr_ac_power_pos_min(2)","mtr_ac_power_pos_min(3)","mtr_ac_vars_pos_min(1)","mtr_ac_vars_pos_min(2)","mtr_ac_vars_pos_min(3)","mtr_ac_power_neg_min(1)","mtr_ac_power_neg_min(2)","mtr_ac_power_neg_min(3)","mtr_ac_vars_neg_min(1)","mtr_ac_vars_neg_min(2)","mtr_ac_vars_neg_min(3)","mtr_ac_va_min(1)","mtr_ac_va_min(2)","mtr_ac_va_min(3)","mtr_ac_pf_pos_min(1)","mtr_ac_pf_pos_min(2)","mtr_ac_pf_pos_min(3)","mtr_ac_pf_neg_min(1)","mtr_ac_pf_neg_min(2)","mtr_ac_pf_neg_min(3)","mtr_ac_freq_min(1)","mtr_ac_freq_min(2)","mtr_ac_freq_min(3)","mtr_ac_voltage_an_max(1)","mtr_ac_voltage_an_max(2)","mtr_ac_voltage_an_max(3)","mtr_ac_voltage_bn_max(1)","mtr_ac_voltage_bn_max(2)","mtr_ac_voltage_bn_max(3)","mtr_ac_voltage_cn_max(1)","mtr_ac_voltage_cn_max(2)","mtr_ac_voltage_cn_max(3)","mtr_ac_voltage_ab_max(1)","mtr_ac_voltage_ab_max(2)","mtr_ac_voltage_ab_max(3)","mtr_ac_voltage_bc_max(1)","mtr_ac_voltage_bc_max(2)","mtr_ac_voltage_bc_max(3)","mtr_ac_voltage_ca_max(1)","mtr_ac_voltage_ca_max(2)","mtr_ac_voltage_ca_max(3)","mtr_ac_current_a_max(1)","mtr_ac_current_a_max(2)","mtr_ac_current_a_max(3)","mtr_ac_current_b_max(1)","mtr_ac_current_b_max(2)","mtr_ac_current_b_max(3)","mtr_ac_current_c_max(1)","mtr_ac_current_c_max(2)","mtr_ac_current_c_max(3)","mtr_ac_power_pos_max(1)","mtr_ac_power_pos_max(2)","mtr_ac_power_pos_max(3)","mtr_ac_vars_pos_max(1)","mtr_ac_vars_pos_max(2)","mtr_ac_vars_pos_max(3)","mtr_ac_power_neg_max(1)","mtr_ac_power_neg_max(2)","mtr_ac_power_neg_max(3)","mtr_ac_vars_neg_max(1)","mtr_ac_vars_neg_max(2)","mtr_ac_vars_neg_max(3)","mtr_ac_va_max(1)","mtr_ac_va_max(2)","mtr_ac_va_max(3)","mtr_ac_pf_pos_max(1)","mtr_ac_pf_pos_max(2)","mtr_ac_pf_pos_max(3)","mtr_ac_pf_neg_max(1)","mtr_ac_pf_neg_max(2)","mtr_ac_pf_neg_max(3)","mtr_ac_freq_max(1)","mtr_ac_freq_max(2)","mtr_ac_freq_max(3)","mtr_ac_current_a_angle(1)","mtr_ac_current_a_angle(2)","mtr_ac_current_a_angle(3)","mtr_ac_current_b_angle(1)","mtr_ac_current_b_angle(2)","mtr_ac_current_b_angle(3)","mtr_ac_current_c_angle(1)","mtr_ac_current_c_angle(2)","mtr_ac_current_c_angle(3)","mtr_ac_voltage_ab_angle(1)","mtr_ac_voltage_ab_angle(2)","mtr_ac_voltage_ab_angle(3)","mtr_ac_voltage_bc_angle(1)","mtr_ac_voltage_bc_angle(2)","mtr_ac_voltage_bc_angle(3)","mtr_ac_voltage_ca_angle(1)","mtr_ac_voltage_ca_angle(2)","mtr_ac_voltage_ca_angle(3)","mtr_ac_ct_ratio(1)","mtr_ac_ct_ratio(2)","mtr_ac_ct_ratio(3)","mtr_ac_ct_denominator(1)","mtr_ac_ct_denominator(2)","mtr_ac_ct_denominator(3)","mtr_ac_pt_ratio(1)","mtr_ac_pt_ratio(2)","mtr_ac_pt_ratio(3)","mtr_ac_pt_denominator(1)","mtr_ac_pt_denominator(2)","mtr_ac_pt_denominator(3)","mtr_ac_config(1)","mtr_ac_config(2)","mtr_ac_config(3)","mtr_system_sanity(1)","mtr_system_sanity(2)","mtr_system_sanity(3)","draker_pvp_260_ver","result_InvI","Pdc_InvI_Avg","Pac_InvI_Avg","Fac_InvI_Avg","Idc_total_InvI_Avg","Vdc_InvI_Avg","Iac_A_InvI_Avg","Iac_B_InvI_Avg","Iac_C_InvI_Avg","Iac_InvI_Avg","Vac_AN_InvI_Avg","Vac_BN_InvI_Avg","Vac_CN_InvI_Avg","Vac_InvI_Avg","Eac_total_InvI","OpStatus_invI","MainFault_invI","DriveFault_invI","VoltageFault_invI","GridFault_invI","TempFault_invI","SystemFault_invI","SystemWarnings_invI","PVM_Status_invI","ResFault0_invI","ResFault2_invI","Ver_invI","MapVersion_invI","Config_invI","ID_invI","SN_invI"
"TS","RN","","","C","Vdc","","C","","m/s","m/s","m/s","","W/m^2","","C","","","","","","","","","","","","","","","","","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Watts","Watts","Watts","Watts","Watts","Watts","Watts","Watts","Watts","VARs","VARs","VARs","VAs","VAs","VAs","","","","Hz","Hz","Hz","Amps","Amps","Amps","Wh","Wh","Wh","Wh","Wh","Wh","Wh","Wh","Wh","Wh","Wh","Wh","VARh","VARh","VARh","VARh","VARh","VARh","VARh","VARh","VARh","VARh","VARh","VARh","VAh","VAh","VAh","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Watts","Watts","Watts","VARs","VARs","VARs","Watts","Watts","Watts","VARs","VARs","VARs","VAs","VAs","VAs","","","","","","","Hz","Hz","Hz","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Volts","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Amps","Watts","Watts","Watts","VARs","VARs","VARs","Watts","Watts","Watts","VARs","VARs","VARs","VAs","VAs","VAs","","","","","","","Hz","Hz","Hz","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","Deg","","","","","","","","","","","","","","","","","","","","","kW","kW","Hz","Amps","Volts DC","A,RMS","A,RMS","A,RMS","Amps","VacRMS","VacRMS","VacRMS","Volts AC","kWh","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Avg","Min","Smp","Avg","Smp","Avg","Max","WVc","Smp","Avg","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2011-08-18 20:00:00",0,"4.00.03",257,37.34,12.06,"4.00.02",31.87,"4.00.02",2.296,4.275,256.1,"4.00.02",973,"4.00.02",49.95,"4.00.03",0,0,0,"0062569432","0066235022","0066236225","","","",13616,13617,13617,17,19,19,272.3932,277.265,279.1453,274.6015,276.7268,277.5307,273.7162,266.3527,267.9968,473.8979,481.0704,482.0923,474.6559,473.3014,472.2609,474.0027,472.8122,474.4721,146.3,19.35,41.9,145.9,173.4,233.1,146.4,45.25,35.73,121542.4,62374.3,84579.55,20.37373,0,0,121562.7,62374.3,84579.55,9321.543,22216.97,21113.31,122361.3,66347.46,87435.63,0.936,0.92,0.953,58.99,59.03,59.05,3.085,134.9,192.6,-6,20790,17368,11237,0,0,11231,20789,17368,11244,20790,17368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.98,-0.082,-0.041,0,0,0,0,284,290,290,287.5537,307.7869,289.9869,285.2779,285.3956,279.8264,495.417,503.3481,503.1204,495.9635,496.6912,493.6288,495.9024,494.1563,494.3359,238.2,33.51,68.14,237,390.6,406.7,238.4,69.26,55.07,198612,132439.9,131043.7,23429.63,34391.14,27186.13,-705.4407,-2488.146,-1.524192E-041,-8702.117,-1270.763,-1128,198412,137082.3,132838.8,0,0,0,1,1,0,60,60.25,60,-174.8,-28.4,-16.8,-175.8,-20.7,-11.8,-174.8,-28.7,-13.5,120,120,120,120,120,120,120,120,120,80,600,600,5,5,5,1,1,1,277,120,120,0,0,0,0,0,0,"3.00.00",0,131.4201,123.3378,59.17191,352.1859,298.2085,148.239,147.366,148.3434,147.9828,272.7839,275.038,273.9816,273.9345,11365,5,0,0,0,0,0,0,0,0,0,0,"V3.22   ",260,2,"ID02861210100526","PV2600BBAF1210100526"
"2011-08-18 20:15:00",1,"4.00.03",257,39.46,12.06,"4.00.02",29.08,"4.00.02",2.056,3.609,279.9,"4.00.02",968,"4.00.02",50.63,"4.00.03",0,0,0,"0062569432","0066235022","0066236225","","","",13616,13617,13617,17,19,19,276,282,283.9333,279.5869,281.089,280.6199,277.2321,270.2336,272.5465,483.3146,487.7211,490.6936,482.5133,478.7991,478.6485,480.3685,480.1497,482.7013,216.3,18.57,43.93,215.8,170.8,252.9,216.6,44.9,37.34,179796.5,60598.71,91302.54,0,0,0,179796.5,60598.71,91302.54,15338.54,24193.89,21024.24,180519.1,65341.05,93936.63,0.998,0.926,0.972,59.92,59.89,59.97,2.79,135.9,211.6,-6,20805,17391,11282,0,0,11276,20804,17391,11289,20805,17391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.98,-0.082,-0.041,0,0,0,0,284,290,290,287.5537,307.7869,289.9869,285.2779,285.3956,279.8264,495.417,503.3481,503.1204,495.9635,496.6912,493.6288,495.9024,494.1563,494.3359,238.2,33.51,68.14,237,390.6,406.7,238.4,69.26,55.07,198612,132439.9,131043.7,23429.63,34391.14,27186.13,-705.4407,-2488.146,-1.524192E-041,-8702.117,-1270.763,-1128,198412,137082.3,132838.8,0,0,0,1,1,0,60,60.25,60,-175.4,-21.7,-12.1,-175.2,-18.7,-12.2,-175,-27.6,-16.5,120,120,120,120,120,120,120,120,120,80,600,600,5,5,5,1,1,1,277,120,120,0,0,0,0,0,0,"3.00.00",0,194.2951,181.3882,60.16035,524.9894,370.1047,218.5528,217.215,218.5658,218.1112,276.6035,279.2732,278.1601,278.0123,11410,5,0,0,0,0,0,0,0,0,0,0,"V3.22   ",260,2,"ID02861210100526","PV2600BBAF1210100526"
"2011-08-18 20:30:00",2,"4.00.03",257,41.83,12.05,"4.00.02",30.1,"4.00.02",2.066,4.275,245.3,"4.00.02",966,"4.00.02",50.5,"4.00.03",0,0,0,"0062569432","0066235022","0066236225","","","",13616,13617,13617,17,19,19,274.7333,280.8,282.8,278.1628,279.6403,281.1725,276.3584,270.1897,271.3134,480.0605,485.7858,489.8127,479.7961,482.0308,478.4072,478.5794,477.8437,481.0836,73.96,24.93,44.98,74,237.1,259.6,73.99,60.65,38.62,61148.21,85750.32,93627.58,15.8006,0,0,61164.01,85750.32,93627.58,4787.139,25072.38,21526.08,61736.92,89582.43,96191.61,0.964,0.955,0.974,59.82,59.86,59.87,1.939,187.9,216.8,-6,20826,17414,11297,0,0,11291,20826,17414,11304,20827,17414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.98,-0.082,-0.041,0,0,0,0,284,290,290,287.5537,307.7869,289.9869,285.2779,285.3956,279.8264,495.417,503.3481,503.1204,495.9635,496.6912,493.6288,495.9024,494.1563,494.3359,238.2,33.51,68.14,237,390.6,406.7,238.4,69.26,55.07,198612,132439.9,131043.7,23429.63,34391.14,27186.13,-705.4407,-2488.146,-1.524192E-041,-8702.117,-1270.763,-1128,198412,137082.3,132838.8,0,0,0,1,1,0,60,60.25,60,-177.3,23.5,-19.7,-177.9,-17.6,-11.1,-176.6,-22.1,-18.7,120,120,120,120,123,120,120,120,120,80,600,600,5,5,5,1,1,1,277,120,120,0,0,0,0,0,0,"3.00.00",0,69.47956,64.67314,60.13148,181.2935,201.1756,78.15166,77.73532,78.26637,78.05112,274.9741,277.8415,277.1178,276.6444,11425,5,0,0,0,0,0,0,0,0,0,0,"V3.22   ",260,2,"ID02861210100526","PV2600BBAF1210100526"
"2011-08-18 20:45:00",3,"4.00.03",257,43.16,12.06,"4.00.02",29.12,"4.00.02",2.074,4.541,306.4,"4.00.02",949,"4.00.02",50.53,"4.00.03",0,0,0,"0062569432","0066235022","0066236225","","","",13616,13617,13617,17,19,19,277.4,283.0667,284.0667,279.9769,280.2814,282.5286,278.0546,272.1631,272.4465,482.9576,488.4245,491.4023,483.3095,479.2441,480.3332,482.2201,480.7131,482.9152,210.2,20.34,47,209.5,191.8,271.9,210.1,50.23,40.74,174978.5,68432.05,98141.98,0,0,0,174978.5,68432.05,98141.98,14748.14,25767.65,23976.7,175509.7,73152.07,101200,0.998,0.936,0.969,59.8,59.86,59.9,2.79,151.5,226.3,-6,20843,17439,11341,0,0,11334,20843,17439,11348,20844,17439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.98,-0.082,-0.041,0,0,0,0,284,290,290,287.5537,307.7869,289.9869,285.2779,285.3956,279.8264,495.417,503.3481,503.1204,495.9635,496.6912,493.6288,495.9024,494.1563,494.3359,238.2,33.51,68.14,237,390.6,406.7,238.4,69.26,55.07,198612,132439.9,131043.7,23429.63,34391.14,27186.13,-705.4407,-2488.146,-1.524192E-041,-8702.117,-1270.763,-1128,198412,137082.3,132838.8,0,0,0,1,1,0,60,60.25,60,-175.1,-12.5,-18,-174.9,-19.8,-15.1,-174.7,-24.6,-19.8,120,120,120,120,120,120,120,120,120,80,600,600,5,5,5,1,1,1,277,120,120,0,0,0,0,0,0,"3.00.00",0,190.6116,176.63,60.13403,512.7125,371.9101,212.4133,211.2124,212.5437,212.0564,277.4934,279.5309,278.6675,278.5639,11468,5,0,0,0,0,0,0,0,0,0,0,"V3.22   ",260,2,"ID02861210100526","PV2600BBAF1210100526"
"2011-08-18 21:00:00",4,"4.00.03",257,44.52,12.05,"4.00.02",26.68,"4.00.02",2.405,4.408,336.5,"4.00.02",940,"4.00.02",49.55,"4.00.03",0,0,0,"0062569432","0066235022","0066236225","","","",13616,13617,13617,17,19,19,278,282.9333,284,279.6162,281.0494,283.2938,278.92,272.2316,272.6101,483.075,488.8946,491.4943,483.8554,480.5864,481.044,483.1002,481.0891,483.0755,208.2,18.91,46.82,207.8,182.3,270.9,208,47.78,40.75,173630.6,64529.91,98310.25,0,0,0,173630.6,64529.91,98310.25,14632.34,25308.01,23027.24,174185.4,69406.92,101024.6,0.998,0.933,0.972,59.84,59.89,59.89,3.121,145,226.3,-6,20860,17463,11384,0,0,11378,20859,17463,11391,20860,17463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.98,-0.082,-0.041,0,0,0,0,284,290,290,287.5537,307.7869,289.9869,285.2779,285.3956,279.8264,495.417,503.3481,503.1204,495.9635,496.6912,493.6288,495.9024,494.1563,494.3359,238.2,33.51,68.14,237,390.6,406.7,238.4,69.26,55.07,198612,132439.9,131043.7,23429.63,34391.14,27186.13,-705.4407,-2488.146,-1.524192E-041,-8702.117,-1270.763,-1128,198412,137082.3,132838.8,0,0,0,1,1,0,60,60.25,60,-174.5,-28.4,-16.1,-175.2,-19.1,-14.6,-175.7,-26.3,-22.7,120,120,120,120,120,120,120,120,120,80,600,600,5,5,5,1,1,1,277,120,120,0,0,0,0,0,0,"3.00.00",0,189.3162,175.118,60.16219,510.0428,371.1789,210.3834,209.3481,210.6304,210.1206,277.634,279.762,278.9281,278.7747,11512,5,0,0,0,0,0,0,0,0,0,0,"V3.22   ",260,2,"ID02861210100526","PV2600BBAF1210100526"
"2011-08-18 21:15:00",5,"4.00.03",257,45.77,12.06,"4.00.02",26.12,"4.00.02",2.189,3.742,304.9,"4.00.02",923,"4.00.02",50.35,"4.00.03",0,0,0,"0062569432","0066235022","0066236225","","","",13616,13617,13617,17,19,19,276.6667,282.3333,283.1333,279.5071,279.7699,281.8382,277.2681,271.6521,271.2799,481.9821,487.1933,489.7209,482.2491,478.0071,479.3313,481.2641,479.7094,481.3022,205.1,18.31,52.82,204.8,180.5,305.4,205.2,47.55,45.41,170323.9,64459.53,110437.9,0,0,0,170323.9,64459.53,110437.9,15507.37,23411.33,23930.94,171099.6,68626.93,113127.1,0.996,0.939,0.975,60.13,60.02,60.1,2.552,142,254,-6,20876,17491,11427,0,0,11420,20875,17491,11434,20876,17491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.98,-0.082,-0.041,0,0,0,0,284,290,290,287.5537,307.7869,289.9869,285.2779,285.3956,279.8264,495.417,503.3481,503.1204,495.9635,496.6912,493.6288,495.9024,494.1563,494.3359,238.2,33.51,68.14,237,390.6,406.7,238.4,69.26,55.07,198612,132439.9,131043.7,23429.63,34391.14,27186.13,-705.4407,-2488.146,-1.524192E-041,-8702.117,-1270.763,-1128,198412,137082.3,132838.8,0,0,0,1,1,0,60,60.25,60,-173.7,-23.5,-13.6,-174.4,-18,-11.8,-174.2,-25.9,-14.6,120,120,120,120,120,120,120,120,120,80,600,600,5,5,5,1,1,1,277,120,120,0,0,0,0,0,0,"3.00.00",0,186.5393,172.0319,60.21962,501.4668,371.9902,207.4487,206.5078,207.8206,207.259,276.4629,278.8573,277.8769,277.7323,11554,5,0,0,0,0,0,0,0,0,0,0,"V3.22   ",260,2,"ID02861210100526","PV2600BBAF1210100526"
"2011-08-18 21:30:00",6,"4.00.03",257,46.71,12.06,"4.00.02",25.36,"4.00.02",2.138,4.141,303,"4.00.02",898,"4.00.02",50.67,"4.00.03",0,0,0,"0062569432","0066235022","0066236225","","","",13616,13617,13617,17,19,19,277.5333,282.2,284,278.8283,281.5331,281.5227,279.0327,270.9036,273.3487,482.8357,489.5518,490.4861,483.1307,478.3977,480.1743,481.806,480.9746,482.688,200.1,18.62,53.54,199.8,185.9,306.6,199.9,48.53,46.21,166340.2,66334.38,111567.9,0,0,0,166340.2,66334.38,111567.9,15751.04,24107.61,24512.54,167191.2,70627.57,114342.6,0.994,0.938,0.976,60.12,59.93,59.97,3.197,146.6,253.8,-6,20892,17520,11469,0,0,11462,20892,17520,11475,20893,17520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.98,-0.082,-0.041,0,0,0,0,284,290,290,287.5537,307.7869,289.9869,285.2779,285.3956,279.8264,495.417,503.3481,503.1204,495.9635,496.6912,493.6288,495.9024,494.1563,494.3359,238.2,33.51,68.14,237,390.6,406.7,238.4,69.26,55.07,198612,132439.9,131043.7,23429.63,34391.14,27186.13,-705.4407,-2488.146,-1.524192E-041,-8702.117,-1270.763,-1128,198412,137082.3,132838.8,0,0,0,1,1,0,60,60.25,60,-173.8,25.2,-7.5,-174.7,-18,-9.9,-173.5,-24.2,-20,120,120,120,120,120,120,120,120,120,80,600,600,5,5,5,1,1,1,277,120,120,0,0,0,0,0,0,"3.00.00",0,182.653,168.1252,60.16086,491.3157,371.4443,202.5369,201.6117,202.9652,202.3712,276.8483,279.1848,278.2112,278.0814,11595,5,0,0,0,0,0,0,0,0,0,0,"V3.22   ",260,2,"ID02861210100526","PV2600BBAF1210100526"
