"TOA5","draker_prospector","CR1000","38934","CR1000.Std.25","CPU:prospector.CR1","13672","panelControl"
"TIMESTAMP","RECORD","pnl_control_modem_override","pnl_control_modem_disabled","pnl_control_heater_timer","pnl_control_daytime","pnl_control_sunrise","pnl_control_sunset","pnl_control_check_ntp","PortStatus","SW12Volts","Battery"
"TS","RN","Min","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2012-08-30 19:51:00",134,0,0,0,-1,0,0,0,0,0,13.47766
"2012-08-30 19:52:00",135,0,0,0,-1,0,0,0,0,0,13.49961
"2012-08-30 19:53:00",136,0,0,0,-1,0,0,0,0,0,13.49419
"2012-08-30 19:54:00",137,0,0,0,-1,0,0,0,0,0,13.48285
"2012-08-30 19:55:00",138,0,0,0,-1,0,0,0,0,0,13.48845
"2012-08-30 19:56:00",139,0,0,0,-1,0,0,0,0,0,13.49402
"2012-08-30 19:57:00",140,0,0,0,-1,0,0,0,0,0,13.49402
"2012-08-30 19:58:00",141,0,0,0,-1,0,0,0,0,0,13.47724
"2012-08-30 19:59:00",142,0,0,0,-1,0,0,0,0,0,13.49927
"2012-08-30 20:00:00",143,0,0,0,-1,0,0,0,0,0,13.47752
"2012-08-30 20:01:00",144,0,0,0,-1,0,0,0,0,0,13.49403
"2012-08-30 20:02:00",145,0,0,0,-1,0,0,0,0,0,13.49411
"2012-08-30 20:03:00",146,0,0,0,-1,0,0,0,0,0,13.49411
"2012-08-30 20:04:00",147,0,0,0,-1,0,0,0,0,0,13.49918
"2012-08-30 20:05:00",148,0,0,0,-1,0,0,0,0,0,13.49386
"2012-08-30 20:06:00",149,0,0,0,-1,0,0,0,0,0,13.49352
"2012-08-30 20:07:00",150,0,0,0,-1,0,0,0,0,0,13.4773
"2012-08-30 20:08:00",151,0,0,0,-1,0,0,0,0,0,13.49384
"2012-08-30 20:09:00",152,0,0,0,-1,0,0,0,0,0,13.49384
"2012-08-30 20:10:00",153,0,0,0,-1,0,0,0,0,0,13.49897
"2012-08-30 20:11:00",154,0,0,0,-1,0,0,0,0,0,13.49916
"2012-08-30 20:12:00",155,0,0,0,-1,0,0,0,0,0,13.47744
"2012-08-30 20:13:00",156,0,0,0,-1,0,0,0,0,0,13.48849
"2012-08-30 20:14:00",157,0,0,0,-1,0,0,0,0,0,13.49906
"2012-08-30 20:15:00",158,0,0,0,-1,0,0,0,0,0,13.49906
"2012-08-30 20:16:00",159,0,0,0,-1,0,0,0,0,0,13.48283
"2012-08-30 20:17:00",160,0,0,0,-1,0,0,0,0,0,13.47704
"2012-08-30 20:18:00",161,0,0,0,-1,0,0,0,0,0,13.4991
"2012-08-30 20:19:00",162,0,0,0,-1,0,0,0,0,0,13.48787
"2012-08-30 20:20:00",163,0,0,0,-1,0,0,0,0,0,13.48809
"2012-08-30 20:21:00",164,0,0,0,-1,0,0,0,0,0,13.48809
"2012-08-30 20:22:00",165,0,0,0,-1,0,0,0,0,0,13.47733
"2012-08-30 20:23:00",166,0,0,0,-1,0,0,0,0,0,13.48795
"2012-08-30 20:24:00",167,0,0,0,-1,0,0,0,0,0,13.47722
"2012-08-30 20:25:00",168,0,0,0,-1,0,0,0,0,0,13.47692
"2012-08-30 20:26:00",169,0,0,0,-1,0,0,0,0,0,13.48808
"2012-08-30 20:27:00",170,0,0,0,-1,0,0,0,0,0,13.48808
"2012-08-30 20:28:00",171,0,0,0,-1,0,0,0,0,0,13.49919
"2012-08-30 20:29:00",172,0,0,0,-1,0,0,0,0,0,13.47746
"2012-08-30 20:30:00",173,0,0,0,-1,0,0,0,0,0,13.49352
"2012-08-30 20:31:00",174,0,0,0,-1,0,0,0,0,0,13.4773
"2012-08-30 20:32:00",175,0,0,0,-1,0,0,0,0,0,13.48838
"2012-08-30 20:33:00",176,0,0,0,-1,0,0,0,0,0,13.48838
"2012-08-30 20:34:00",177,0,0,0,-1,0,0,0,0,0,13.47711
"2012-08-30 20:35:00",178,0,0,0,-1,0,0,0,0,0,13.49916
"2012-08-30 20:36:00",179,0,0,0,-1,0,0,0,0,0,13.50477
"2012-08-30 20:37:00",180,0,0,0,-1,0,0,0,0,0,13.49942
"2012-08-30 20:38:00",181,0,0,0,-1,0,0,0,0,0,13.47765
"2012-08-30 20:39:00",182,0,0,0,-1,0,0,0,0,0,13.47765
"2012-08-30 20:40:00",183,0,0,0,-1,0,0,0,0,0,13.49412
"2012-08-30 20:41:00",184,0,0,0,-1,0,0,0,0,0,13.48325
"2012-08-30 20:42:00",185,0,0,0,-1,0,0,0,0,0,13.4997
"2012-08-30 20:43:00",186,0,0,0,-1,0,0,0,0,0,13.47741
"2012-08-30 20:44:00",187,0,0,0,-1,0,0,0,0,0,13.48847
"2012-08-30 20:45:00",188,0,0,0,-1,0,0,0,0,0,13.48847
"2012-08-30 20:46:00",189,0,0,0,-1,0,0,0,0,0,13.48857
"2012-08-30 20:47:00",190,0,0,0,-1,0,0,0,0,0,13.48318
"2012-08-30 20:48:00",191,0,0,0,-1,0,0,0,0,0,13.50511
"2012-08-30 20:49:00",192,0,0,0,-1,0,0,0,0,0,13.47782
"2012-08-30 20:50:00",193,0,0,0,-1,0,0,0,0,0,13.5052
"2012-08-30 20:51:00",194,0,0,0,-1,0,0,0,0,0,13.5052
"2012-08-30 20:52:00",195,0,0,0,-1,0,0,0,0,0,13.49977
"2012-08-30 20:53:00",196,0,0,0,-1,0,0,0,0,0,13.47792
"2012-08-30 20:54:00",197,0,0,0,-1,0,0,0,0,0,13.50528
"2012-08-30 20:55:00",198,0,0,0,-1,0,0,0,0,0,13.48889
"2012-08-30 20:56:00",199,0,0,0,-1,0,0,0,0,0,13.49984
"2012-08-30 20:57:00",200,0,0,0,-1,0,0,0,0,0,13.49984
"2012-08-30 20:58:00",201,0,0,0,-1,0,0,0,0,0,13.50532
"2012-08-30 20:59:00",202,0,0,0,-1,0,0,0,0,0,13.483
"2012-08-30 21:00:00",203,0,0,0,-1,0,0,0,0,0,13.49403
"2012-08-30 21:01:00",204,0,0,0,-1,0,0,0,0,0,13.49411
"2012-08-30 21:02:00",205,0,0,0,-1,0,0,0,0,0,13.47777
"2012-08-30 21:03:00",206,0,0,0,-1,0,0,0,0,0,13.47777
"2012-08-30 21:04:00",207,0,0,0,-1,0,0,0,0,0,13.49969
"2012-08-30 21:05:00",208,0,0,0,-1,0,0,0,0,0,13.4888
"2012-08-30 21:06:00",209,0,0,0,-1,0,0,0,0,0,13.4943
"2012-08-30 21:07:00",210,0,0,0,-1,0,0,0,0,0,13.48886
"2012-08-30 21:08:00",211,0,0,0,-1,0,0,0,0,0,13.48296
"2012-08-30 21:09:00",212,0,0,0,-1,0,0,0,0,0,13.48296
"2012-08-30 21:10:00",213,0,0,0,-1,0,0,0,0,0,13.48306
"2012-08-30 21:11:00",214,0,0,0,-1,0,0,0,0,0,13.48862
"2012-08-30 21:12:00",215,0,0,0,-1,0,0,0,0,0,13.48322
"2012-08-30 21:13:00",216,0,0,0,-1,0,0,0,0,0,13.4778
"2012-08-30 21:14:00",217,0,0,0,-1,0,0,0,0,0,13.49926
"2012-08-30 21:15:00",218,0,0,0,-1,0,0,0,0,0,13.49926
"2012-08-30 21:16:00",219,0,0,0,-1,0,0,0,0,0,13.48299
"2012-08-30 21:17:00",220,0,0,0,-1,0,0,0,0,0,13.48855
"2012-08-30 21:18:00",221,0,0,0,-1,0,0,0,0,0,13.48317
"2012-08-30 21:19:00",222,0,0,0,-1,0,0,0,0,0,13.47777
"2012-08-30 21:20:00",223,0,0,0,-1,0,0,0,0,0,13.48875
"2012-08-30 21:21:00",224,0,0,0,-1,0,0,0,0,0,13.48875
"2012-08-30 21:22:00",225,0,0,0,-1,0,0,0,0,0,13.48879
"2012-08-30 21:23:00",226,0,0,0,-1,0,0,0,0,0,13.49976
"2012-08-30 21:24:00",227,0,0,0,-1,0,0,0,0,0,13.48338
"2012-08-30 21:25:00",228,0,0,0,-1,0,0,0,0,0,13.47748
"2012-08-30 21:26:00",229,0,0,0,-1,0,0,0,0,0,13.49946
"2012-08-30 21:27:00",230,0,0,0,-1,0,0,0,0,0,13.49946
"2012-08-30 21:28:00",231,0,0,0,-1,0,0,0,0,0,13.48861
"2012-08-30 21:29:00",232,0,0,0,-1,0,0,0,0,0,13.47775
"2012-08-30 21:30:00",233,0,0,0,-1,0,0,0,0,0,13.48327
"2012-08-30 21:31:00",234,0,0,0,-1,0,0,0,0,0,13.48286
"2012-08-30 21:32:00",235,0,0,0,-1,0,0,0,0,0,13.5044
"2012-08-30 21:33:00",236,0,0,0,-1,0,0,0,0,0,13.5044
"2012-08-30 21:34:00",237,0,0,0,-1,0,0,0,0,0,13.50459
"2012-08-30 21:35:00",238,0,0,0,-1,0,0,0,0,0,13.48288
"2012-08-30 21:36:00",239,0,0,0,-1,0,0,0,0,0,13.48847
"2012-08-30 21:37:00",240,0,0,0,-1,0,0,0,0,0,13.4995
"2012-08-30 21:38:00",241,0,0,0,-1,0,0,0,0,0,13.48272
"2012-08-30 21:39:00",242,0,0,0,-1,0,0,0,0,0,13.48272
"2012-08-30 21:40:00",243,0,0,0,-1,0,0,0,0,0,13.49883
"2012-08-30 21:41:00",244,0,0,0,-1,0,0,0,0,0,13.50997
"2012-08-30 21:42:00",245,0,0,0,-1,0,0,0,0,0,13.48782
"2012-08-30 21:43:00",246,0,0,0,-1,0,0,0,0,0,13.49898
"2012-08-30 21:44:00",247,0,0,0,-1,0,0,0,0,0,13.48823
"2012-08-30 21:45:00",248,0,0,0,-1,0,0,0,0,0,13.48823
"2012-08-30 21:46:00",249,0,0,0,-1,0,0,0,0,0,13.51025
"2012-08-30 21:47:00",250,0,0,0,-1,0,0,0,0,0,13.48303
"2012-08-30 21:48:00",251,0,0,0,-1,0,0,0,0,0,13.50499
"2012-08-30 21:49:00",252,0,0,0,-1,0,0,0,0,0,13.48821
"2012-08-30 21:50:00",253,0,0,0,-1,0,0,0,0,0,13.50476
"2012-08-30 21:51:00",254,0,0,0,-1,0,0,0,0,0,13.50476
"2012-08-30 21:52:00",255,0,0,0,-1,0,0,0,0,0,13.48301
"2012-08-30 21:53:00",256,0,0,0,-1,0,0,0,0,0,13.50498
"2012-08-30 21:54:00",257,0,0,0,-1,0,0,0,0,0,13.48318
"2012-08-30 21:55:00",258,0,0,0,-1,0,0,0,0,0,13.52152
"2012-08-30 21:56:00",259,0,0,0,-1,0,0,0,0,0,13.52157
"2012-08-30 21:57:00",260,0,0,0,-1,0,0,0,0,0,13.52157
"2012-08-30 21:58:00",261,0,0,0,-1,0,0,0,0,0,13.54348
"2012-08-30 21:59:00",262,0,0,0,-1,0,0,0,0,0,13.53804
"2012-08-30 22:00:00",263,0,0,0,-1,0,0,0,0,0,13.54353
"2012-08-30 22:01:00",264,0,0,0,-1,0,0,0,0,0,13.53262
"2012-08-30 22:02:00",265,0,0,0,-1,0,0,0,0,0,13.5217
"2012-08-30 22:03:00",266,0,0,0,-1,0,0,0,0,0,13.5217
"2012-08-30 22:04:00",267,0,0,0,-1,0,0,0,0,0,13.54358
"2012-08-30 22:05:00",268,0,0,0,-1,0,0,0,0,0,13.52719
"2012-08-30 22:06:00",269,0,0,0,-1,0,0,0,0,0,13.53267
"2012-08-30 22:07:00",270,0,0,0,-1,0,0,0,0,0,13.52174
"2012-08-30 22:08:00",271,0,0,0,-1,0,0,0,0,0,13.53268
"2012-08-30 22:09:00",272,0,0,0,-1,0,0,0,0,0,13.53268
"2012-08-30 22:10:00",273,0,0,0,-1,0,0,0,0,0,13.52175
"2012-08-30 22:11:00",274,0,0,0,-1,0,0,0,0,0,13.52175
"2012-08-30 22:12:00",275,0,0,0,-1,0,0,0,0,0,13.53815
"2012-08-30 22:13:00",276,0,0,0,-1,0,0,0,0,0,13.53269
"2012-08-30 22:14:00",277,0,0,0,-1,0,0,0,0,0,13.52176
"2012-08-30 22:15:00",278,0,0,0,-1,0,0,0,0,0,13.52176
"2012-08-30 22:16:00",279,0,0,0,-1,0,0,0,0,0,13.52176
"2012-08-30 22:17:00",280,0,0,0,-1,0,0,0,0,0,13.53816
"2012-08-30 22:18:00",281,0,0,0,-1,0,0,0,0,0,13.41787
"2012-08-30 22:19:00",282,0,0,0,-1,0,0,0,0,0,13.4124
"2012-08-30 22:20:00",283,0,0,0,-1,0,0,0,0,0,13.4124
"2012-08-30 22:21:00",284,0,0,0,-1,0,0,0,0,0,13.4124
"2012-08-30 22:22:00",285,0,0,0,-1,0,0,0,0,0,13.43427
"2012-08-30 22:23:00",286,0,0,0,-1,0,0,0,0,0,13.43427
"2012-08-30 22:24:00",287,0,0,0,-1,0,0,0,0,0,13.42334
"2012-08-30 22:25:00",288,0,0,0,-1,0,0,0,0,0,13.40739
"2012-08-30 22:26:00",289,0,0,0,-1,0,0,0,0,0,13.38543
"2012-08-30 22:27:00",290,0,0,0,-1,0,0,0,0,0,13.38543
"2012-08-30 22:28:00",291,0,0,0,-1,0,0,0,0,0,13.36393
"2012-08-30 22:29:00",292,0,0,0,-1,0,0,0,0,0,13.33689
"2012-08-30 22:30:00",293,0,0,0,-1,0,0,0,0,0,13.29339
"2012-08-30 22:31:00",294,0,0,0,-1,0,0,0,0,0,13.26624
"2012-08-30 22:32:00",295,0,0,0,-1,0,0,0,0,0,13.23905
"2012-08-30 22:33:00",296,0,0,0,-1,0,0,0,0,0,13.23905
"2012-08-30 22:34:00",297,0,0,0,-1,0,0,0,0,0,13.20636
"2012-08-30 22:35:00",298,0,0,0,-1,0,0,0,0,0,13.19006
"2012-08-30 22:36:00",299,0,0,0,-1,0,0,0,0,0,13.1792
"2012-08-30 22:37:00",300,0,0,0,-1,0,0,0,0,0,13.16285
"2012-08-30 22:38:00",301,0,0,0,-1,0,0,0,0,0,13.1465
"2012-08-30 22:39:00",302,0,0,0,-1,0,0,0,0,0,13.1465
"2012-08-30 22:40:00",303,0,0,0,-1,0,0,0,0,0,13.14107
"2012-08-30 22:41:00",304,0,0,0,-1,0,0,0,0,0,13.13016
"2012-08-30 22:42:00",305,0,0,0,-1,0,0,0,0,0,13.13019
"2012-08-30 22:43:00",306,0,0,0,-1,0,0,0,0,0,13.11927
"2012-08-30 22:44:00",307,0,0,0,-1,0,0,0,0,0,13.11382
"2012-08-30 22:45:00",308,0,0,0,-1,0,0,0,0,0,13.11382
"2012-08-30 22:46:00",309,0,0,0,-1,0,0,0,0,0,13.10836
"2012-08-30 22:47:00",310,0,0,0,-1,0,0,0,0,0,13.09744
"2012-08-30 22:48:00",311,0,0,0,-1,0,0,0,0,0,13.06463
"2012-08-30 22:49:00",312,0,0,0,-1,0,0,0,0,0,13.08652
"2012-08-30 22:50:00",313,0,0,0,-1,0,0,0,0,0,13.09199
"2012-08-30 22:51:00",314,0,0,0,-1,0,0,0,0,0,13.09199
"2012-08-30 22:52:00",315,0,0,0,-1,0,0,0,0,0,13.08652
"2012-08-30 22:53:00",316,0,0,0,-1,0,0,0,0,0,13.08653
"2012-08-30 22:54:00",317,0,0,0,-1,0,0,0,0,0,13.08106
"2012-08-30 22:55:00",318,0,0,0,-1,0,0,0,0,0,13.08697
"2012-08-30 22:56:00",319,0,0,0,-1,0,0,0,0,0,13.08142
"2012-08-30 22:57:00",320,0,0,0,-1,0,0,0,0,0,13.08142
"2012-08-30 22:58:00",321,0,0,0,-1,0,0,0,0,0,13.07085
"2012-08-30 22:59:00",322,0,0,0,-1,0,0,0,0,0,13.07071
"2012-08-30 23:00:00",323,0,0,0,-1,0,0,0,0,0,13.07059
"2012-08-30 23:01:00",324,0,0,0,-1,0,0,0,0,0,13.0705
"2012-08-30 23:02:00",325,0,0,0,-1,0,0,0,0,0,13.06496
"2012-08-30 23:03:00",326,0,0,0,-1,0,0,0,0,0,13.06496
"2012-08-30 23:04:00",327,0,0,0,-1,0,0,0,0,0,13.05396
"2012-08-30 23:05:00",328,0,0,0,-1,0,0,0,0,0,13.04889
"2012-08-30 23:06:00",329,0,0,0,-1,0,0,0,0,0,13.04373
"2012-08-30 23:07:00",330,0,0,0,-1,0,0,0,0,0,13.04398
"2012-08-30 23:08:00",331,0,0,0,-1,0,0,0,0,0,13.04418
"2012-08-30 23:09:00",332,0,0,0,-1,0,0,0,0,0,13.04418
"2012-08-30 23:10:00",333,0,0,0,-1,0,0,0,0,0,13.04434
"2012-08-30 23:11:00",334,0,0,0,-1,0,0,0,0,0,13.04447
"2012-08-30 23:12:00",335,0,0,0,-1,0,0,0,0,0,13.0391
"2012-08-30 23:13:00",336,0,0,0,-1,0,0,0,0,0,13.03962
"2012-08-30 23:14:00",337,0,0,0,-1,0,0,0,0,0,13.0396
"2012-08-30 23:15:00",338,0,0,0,-1,0,0,0,0,0,13.0396
"2012-08-30 23:16:00",339,0,0,0,-1,0,0,0,0,0,13.03958
"2012-08-30 23:17:00",340,0,0,0,-1,0,0,0,0,0,13.03454
"2012-08-30 23:18:00",341,0,0,0,-1,0,0,0,0,0,13.013
"2012-08-30 23:19:00",342,0,0,0,-1,0,0,0,0,0,13.02377
"2012-08-30 23:20:00",343,0,0,0,-1,0,0,0,0,0,13.02954
"2012-08-30 23:21:00",344,0,0,0,-1,0,0,0,0,0,13.02954
"2012-08-30 23:22:00",345,0,0,0,-1,0,0,0,0,0,13.02979
"2012-08-30 23:23:00",346,0,0,0,-1,0,0,0,0,0,13.02451
"2012-08-30 23:24:00",347,0,0,0,-1,0,0,0,0,0,13.02467
"2012-08-30 23:25:00",348,0,0,0,-1,0,0,0,0,0,13.02479
"2012-08-30 23:26:00",349,0,0,0,-1,0,0,0,0,0,13.02489
"2012-08-30 23:27:00",350,0,0,0,-1,0,0,0,0,0,13.02489
"2012-08-30 23:28:00",351,0,0,0,-1,0,0,0,0,0,13.02497
"2012-08-30 23:29:00",352,0,0,0,-1,0,0,0,0,0,13.01957
"2012-08-30 23:30:00",353,0,0,60,0,0,-1,-1,0,-1,13.01962
"2012-08-30 23:31:00",354,0,0,59,0,0,0,-1,0,-1,13.01966
"2012-08-30 23:32:00",355,0,-1,58,0,0,0,0,0,-1,12.85558
"2012-08-30 23:33:00",356,0,-1,57,0,0,0,0,-1,-1,12.85558
"2012-08-30 23:34:00",357,0,-1,56,0,0,0,0,-1,-1,12.81731
"2012-08-30 23:35:00",358,0,-1,55,0,0,0,0,-1,-1,12.83921
"2012-08-30 23:36:00",359,0,-1,54,0,0,0,0,-1,-1,12.83923
"2012-08-30 23:37:00",360,0,-1,53,0,0,0,0,-1,-1,12.83377
"2012-08-30 23:38:00",361,0,-1,52,0,0,0,0,-1,-1,12.83421
"2012-08-30 23:39:00",362,0,-1,51,0,0,0,0,-1,-1,12.83421
